Ullage  (cm.),Tank,-1,0,1,2,3,4
159,SLP,1624.5,1624.6,1624.7,1624.7,1624.8,1624.9
160,SLP,1623.6,1623.7,1623.8,1623.8,1623.9,1624
161,SLP,1622.7,1622.8,1622.9,1622.9,1623,1623.1
162,SLP,1621.8,1621.9,1622,1622,1622.1,1622.2
163,SLP,1620.9,1621,1621.1,1621.1,1621.2,1621.3
164,SLP,1620,1620.1,1620.2,1620.2,1620.3,1620.4
165,SLP,1619.1,1619.2,1619.3,1619.3,1619.4,1619.4
166,SLP,1618.2,1618.3,1618.4,1618.4,1618.5,1618.5
167,SLP,1617.3,1617.4,1617.5,1617.5,1617.6,1617.6
168,SLP,1616.4,1616.5,1616.6,1616.6,1616.7,1616.7
169,SLP,1615.5,1615.6,1615.7,1615.7,1615.8,1615.8
170,SLP,1614.6,1614.7,1614.8,1614.8,1614.9,1614.9
171,SLP,1613.7,1613.8,1613.9,1613.9,1614,1614
172,SLP,1612.8,1612.9,1613,1613,1613.1,1613.1
173,SLP,1611.9,1612,1612.1,1612.1,1612.2,1612.2
174,SLP,1611,1611.1,1611.2,1611.2,1611.3,1611.3
175,SLP,1610.1,1610.2,1610.3,1610.3,1610.4,1610.4
176,SLP,1609.2,1609.3,1609.4,1609.4,1609.5,1609.5
177,SLP,1608.3,1608.4,1608.4,1608.5,1608.6,1608.6
178,SLP,1607.4,1607.5,1607.5,1607.6,1607.7,1607.7
179,SLP,1606.5,1606.6,1606.6,1606.7,1606.8,1606.8
180,SLP,1605.6,1605.7,1605.7,1605.8,1605.9,1605.9
181,SLP,1604.7,1604.8,1604.8,1604.9,1605,1605
182,SLP,1603.8,1603.9,1603.9,1604,1604.1,1604.1
183,SLP,1602.9,1603,1603,1603.1,1603.2,1603.2
184,SLP,1602,1602.1,1602.1,1602.2,1602.3,1602.3
185,SLP,1601.1,1601.2,1601.2,1601.3,1601.4,1601.4
186,SLP,1600.2,1600.3,1600.3,1600.4,1600.5,1600.5
187,SLP,1599.3,1599.4,1599.4,1599.5,1599.6,1599.6
188,SLP,1598.4,1598.5,1598.5,1598.6,1598.7,1598.7
189,SLP,1597.5,1597.6,1597.6,1597.7,1597.7,1597.8
190,SLP,1596.6,1596.7,1596.7,1596.8,1596.8,1596.9
191,SLP,1595.7,1595.8,1595.8,1595.9,1595.9,1596
192,SLP,1594.8,1594.9,1594.9,1595,1595,1595.1
193,SLP,1593.9,1594,1594,1594.1,1594.1,1594.2
194,SLP,1593,1593.1,1593.1,1593.2,1593.2,1593.3
195,SLP,1592.1,1592.2,1592.2,1592.3,1592.3,1592.4
196,SLP,1591.2,1591.3,1591.3,1591.4,1591.4,1591.5
197,SLP,1590.3,1590.3,1590.4,1590.5,1590.5,1590.6
198,SLP,1589.4,1589.4,1589.5,1589.6,1589.6,1589.7
199,SLP,1588.5,1588.5,1588.6,1588.7,1588.7,1588.8
200,SLP,1587.6,1587.6,1587.7,1587.8,1587.8,1587.9
201,SLP,1586.7,1586.7,1586.8,1586.9,1586.9,1587
202,SLP,1585.8,1585.8,1585.9,1586,1586,1586.1
203,SLP,1584.9,1584.9,1585,1585.1,1585.1,1585.2
204,SLP,1584,1584,1584.1,1584.2,1584.2,1584.3
205,SLP,1583.1,1583.1,1583.2,1583.3,1583.3,1583.4
206,SLP,1582.2,1582.2,1582.3,1582.4,1582.4,1582.5
207,SLP,1581.3,1581.3,1581.4,1581.5,1581.5,1581.6
208,SLP,1580.4,1580.4,1580.5,1580.6,1580.6,1580.7
209,SLP,1579.5,1579.5,1579.6,1579.7,1579.7,1579.8
210,SLP,1578.6,1578.6,1578.7,1578.8,1578.8,1578.9
211,SLP,1577.7,1577.7,1577.8,1577.9,1577.9,1578
212,SLP,1576.8,1576.8,1576.9,1576.9,1577,1577.1
213,SLP,1575.9,1575.9,1576,1576,1576.1,1576.2
214,SLP,1575,1575,1575.1,1575.1,1575.2,1575.3
215,SLP,1574.1,1574.1,1574.2,1574.2,1574.3,1574.4
216,SLP,1573.1,1573.2,1573.3,1573.3,1573.4,1573.5
217,SLP,1572.2,1572.3,1572.4,1572.4,1572.5,1572.6
218,SLP,1571.3,1571.4,1571.5,1571.5,1571.6,1571.7
219,SLP,1570.4,1570.5,1570.6,1570.6,1570.7,1570.8
220,SLP,1569.5,1569.6,1569.7,1569.7,1569.8,1569.8
221,SLP,1568.6,1568.7,1568.8,1568.8,1568.9,1568.9
222,SLP,1567.7,1567.8,1567.9,1567.9,1568,1568
223,SLP,1566.8,1566.9,1567,1567,1567.1,1567.1
224,SLP,1565.9,1566,1566.1,1566.1,1566.2,1566.2
225,SLP,1565,1565.1,1565.2,1565.2,1565.3,1565.3
226,SLP,1564.1,1564.2,1564.3,1564.3,1564.4,1564.4
227,SLP,1563.2,1563.3,1563.4,1563.4,1563.5,1563.5
228,SLP,1562.3,1562.4,1562.5,1562.5,1562.6,1562.6
229,SLP,1561.4,1561.5,1561.6,1561.6,1561.7,1561.7
230,SLP,1560.5,1560.6,1560.7,1560.7,1560.8,1560.8
231,SLP,1559.6,1559.7,1559.8,1559.8,1559.9,1559.9
232,SLP,1558.7,1558.8,1558.9,1558.9,1559,1559
233,SLP,1557.8,1557.9,1558,1558,1558.1,1558.1
234,SLP,1556.9,1557,1557,1557.1,1557.2,1557.2
235,SLP,1556,1556.1,1556.1,1556.2,1556.3,1556.3
236,SLP,1555.1,1555.2,1555.2,1555.3,1555.4,1555.4
237,SLP,1554.2,1554.3,1554.3,1554.4,1554.5,1554.5
238,SLP,1553.3,1553.4,1553.4,1553.5,1553.6,1553.6
239,SLP,1552.4,1552.5,1552.5,1552.6,1552.7,1552.7
240,SLP,1551.5,1551.6,1551.6,1551.7,1551.8,1551.8
241,SLP,1550.6,1550.7,1550.7,1550.8,1550.9,1550.9
242,SLP,1549.7,1549.8,1549.8,1549.9,1550,1550
243,SLP,1548.8,1548.9,1548.9,1549,1549.1,1549.1
244,SLP,1547.9,1548,1548,1548.1,1548.2,1548.2
245,SLP,1547,1547.1,1547.1,1547.2,1547.2,1547.3
246,SLP,1546.1,1546.2,1546.2,1546.3,1546.3,1546.4
247,SLP,1545.2,1545.3,1545.3,1545.4,1545.4,1545.5
248,SLP,1544.3,1544.4,1544.4,1544.5,1544.5,1544.6
249,SLP,1543.4,1543.5,1543.5,1543.6,1543.6,1543.7
250,SLP,1542.5,1542.6,1542.6,1542.7,1542.7,1542.8
251,SLP,1541.6,1541.7,1541.7,1541.8,1541.8,1541.9
252,SLP,1540.7,1540.8,1540.8,1540.9,1540.9,1541
253,SLP,1539.8,1539.9,1539.9,1540,1540,1540.1
254,SLP,1538.9,1539,1539,1539.1,1539.1,1539.2
255,SLP,1538,1538,1538.1,1538.2,1538.2,1538.3
256,SLP,1537.1,1537.1,1537.2,1537.3,1537.3,1537.4
257,SLP,1536.2,1536.2,1536.3,1536.4,1536.4,1536.5
258,SLP,1535.3,1535.3,1535.4,1535.5,1535.5,1535.6
259,SLP,1534.4,1534.4,1534.5,1534.6,1534.6,1534.7
260,SLP,1533.5,1533.5,1533.6,1533.7,1533.7,1533.8
261,SLP,1532.6,1532.6,1532.7,1532.8,1532.8,1532.9
262,SLP,1531.7,1531.7,1531.8,1531.9,1531.9,1532
263,SLP,1530.8,1530.8,1530.9,1531,1531,1531.1
264,SLP,1529.9,1529.9,1530,1530.1,1530.1,1530.2
265,SLP,1529,1529,1529.1,1529.2,1529.2,1529.3
266,SLP,1528.1,1528.1,1528.2,1528.3,1528.3,1528.4
267,SLP,1527.2,1527.2,1527.3,1527.4,1527.4,1527.5
268,SLP,1526.3,1526.3,1526.4,1526.5,1526.5,1526.6
269,SLP,1525.4,1525.4,1525.5,1525.5,1525.6,1525.7
270,SLP,1524.5,1524.5,1524.6,1524.6,1524.7,1524.8
275,SLP,1519.9,1520,1520.1,1520.1,1520.2,1520.2
280,SLP,1515.4,1515.5,1515.6,1515.6,1515.7,1515.7
285,SLP,1510.9,1511,1511.1,1511.1,1511.2,1511.2
290,SLP,1506.4,1506.5,1506.6,1506.6,1506.7,1506.7
295,SLP,1501.9,1502,1502,1502.1,1502.2,1502.2
300,SLP,1497.4,1497.5,1497.5,1497.6,1497.7,1497.7
305,SLP,1492.9,1493,1493,1493.1,1493.1,1493.2
310,SLP,1488.4,1488.5,1488.5,1488.6,1488.6,1488.7
315,SLP,1483.9,1483.9,1484,1484.1,1484.1,1484.2
320,SLP,1479.4,1479.4,1479.5,1479.6,1479.6,1479.7
325,SLP,1474.9,1474.9,1475,1475.1,1475.1,1475.2
330,SLP,1470.4,1470.4,1470.5,1470.5,1470.6,1470.6
335,SLP,1465.8,1465.9,1466,1466,1466.1,1466.1
340,SLP,1461.3,1461.4,1461.5,1461.5,1461.6,1461.6
345,SLP,1456.8,1456.9,1457,1457,1457.1,1457.1
350,SLP,1452.3,1452.4,1452.4,1452.5,1452.6,1452.6
355,SLP,1447.8,1447.9,1447.9,1448,1448.1,1448.1
360,SLP,1443.3,1443.4,1443.4,1443.5,1443.5,1443.6
365,SLP,1438.8,1438.9,1438.9,1439,1439,1439.1
370,SLP,1434.3,1434.4,1434.4,1434.5,1434.5,1434.6
375,SLP,1429.8,1429.8,1429.9,1430,1430,1430.1
380,SLP,1425.3,1425.3,1425.4,1425.5,1425.5,1425.6
385,SLP,1420.8,1420.8,1420.9,1420.9,1421,1421
390,SLP,1416.2,1416.3,1416.4,1416.4,1416.5,1416.5
395,SLP,1411.7,1411.8,1411.9,1411.9,1412,1412
400,SLP,1407.2,1407.3,1407.4,1407.4,1407.5,1407.5
405,SLP,1402.7,1402.8,1402.9,1402.9,1403,1403
410,SLP,1398.2,1398.3,1398.3,1398.4,1398.5,1398.5
415,SLP,1393.7,1393.8,1393.8,1393.9,1393.9,1394
420,SLP,1389.2,1389.3,1389.3,1389.4,1389.4,1389.5
425,SLP,1384.7,1384.8,1384.8,1384.9,1384.9,1385
430,SLP,1380.2,1380.2,1380.3,1380.4,1380.4,1380.5
435,SLP,1375.7,1375.7,1375.8,1375.9,1375.9,1376
440,SLP,1371.2,1371.2,1371.3,1371.4,1371.4,1371.4
445,SLP,1366.7,1366.7,1366.8,1366.8,1366.9,1366.9
450,SLP,1362.1,1362.2,1362.3,1362.3,1362.4,1362.4
455,SLP,1357.6,1357.7,1357.8,1357.8,1357.9,1357.9
460,SLP,1353.1,1353.2,1353.3,1353.3,1353.4,1353.4
465,SLP,1348.6,1348.7,1348.8,1348.8,1348.9,1348.9
470,SLP,1344.1,1344.2,1344.2,1344.3,1344.3,1344.4
475,SLP,1339.6,1339.7,1339.7,1339.8,1339.8,1339.9
480,SLP,1335.1,1335.2,1335.2,1335.3,1335.3,1335.4
485,SLP,1330.6,1330.7,1330.7,1330.8,1330.8,1330.9
490,SLP,1326.1,1326.1,1326.2,1326.3,1326.3,1326.4
495,SLP,1321.6,1321.6,1321.7,1321.8,1321.8,1321.8
500,SLP,1317.1,1317.1,1317.2,1317.2,1317.3,1317.3
505,SLP,1312.5,1312.6,1312.7,1312.7,1312.8,1312.8
510,SLP,1308,1308.1,1308.2,1308.2,1308.3,1308.3
515,SLP,1303.5,1303.6,1303.7,1303.7,1303.8,1303.8
520,SLP,1299,1299.1,1299.2,1299.2,1299.3,1299.3
525,SLP,1294.5,1294.6,1294.6,1294.7,1294.8,1294.8
530,SLP,1290,1290.1,1290.1,1290.2,1290.2,1290.3
535,SLP,1285.5,1285.6,1285.6,1285.7,1285.7,1285.8
540,SLP,1281,1281.1,1281.1,1281.2,1281.2,1281.3
545,SLP,1276.5,1276.5,1276.6,1276.7,1276.7,1276.8
550,SLP,1272,1272,1272.1,1272.2,1272.2,1272.2
555,SLP,1267.5,1267.5,1267.6,1267.6,1267.7,1267.7
560,SLP,1263,1263,1263.1,1263.1,1263.2,1263.2
565,SLP,1258.4,1258.5,1258.6,1258.6,1258.7,1258.7
570,SLP,1253.9,1254,1254.1,1254.1,1254.2,1254.2
575,SLP,1249.4,1249.5,1249.6,1249.6,1249.7,1249.7
580,SLP,1244.9,1245,1245.1,1245.1,1245.2,1245.2
585,SLP,1240.4,1240.5,1240.5,1240.6,1240.6,1240.7
590,SLP,1235.9,1236,1236,1236.1,1236.1,1236.2
595,SLP,1231.4,1231.5,1231.5,1231.6,1231.6,1231.7
600,SLP,1226.9,1227,1227,1227.1,1227.1,1227.2
605,SLP,1222.4,1222.4,1222.5,1222.6,1222.6,1222.6
610,SLP,1217.9,1217.9,1218,1218.1,1218.1,1218.1
615,SLP,1213.4,1213.4,1213.5,1213.5,1213.6,1213.6
620,SLP,1208.9,1208.9,1209,1209,1209.1,1209.1
625,SLP,1204.3,1204.4,1204.5,1204.5,1204.6,1204.6
630,SLP,1199.8,1199.9,1200,1200,1200.1,1200.1
635,SLP,1195.3,1195.4,1195.5,1195.5,1195.6,1195.6
640,SLP,1190.8,1190.9,1190.9,1191,1191,1191.1
645,SLP,1186.3,1186.4,1186.4,1186.5,1186.5,1186.6
650,SLP,1181.8,1181.9,1181.9,1182,1182,1182.1
655,SLP,1177.3,1177.4,1177.4,1177.5,1177.5,1177.6
660,SLP,1172.8,1172.9,1172.9,1173,1173,1173
665,SLP,1168.3,1168.3,1168.4,1168.5,1168.5,1168.5
670,SLP,1163.8,1163.8,1163.9,1163.9,1164,1164
675,SLP,1159.3,1159.3,1159.4,1159.4,1159.5,1159.5
680,SLP,1154.7,1154.8,1154.9,1154.9,1155,1155
685,SLP,1150.2,1150.3,1150.4,1150.4,1150.5,1150.5
690,SLP,1145.7,1145.8,1145.9,1145.9,1146,1146
695,SLP,1141.2,1141.3,1141.4,1141.4,1141.4,1141.5
700,SLP,1136.7,1136.8,1136.8,1136.9,1136.9,1137
705,SLP,1132.2,1132.3,1132.3,1132.4,1132.4,1132.5
710,SLP,1127.7,1127.8,1127.8,1127.9,1127.9,1128
715,SLP,1123.2,1123.3,1123.3,1123.4,1123.4,1123.4
720,SLP,1118.7,1118.7,1118.8,1118.9,1118.9,1118.9
725,SLP,1114.2,1114.2,1114.3,1114.4,1114.4,1114.4
730,SLP,1109.7,1109.7,1109.8,1109.8,1109.9,1109.9
735,SLP,1105.2,1105.2,1105.3,1105.3,1105.4,1105.4
