Ullage  (cm.),Tank,-1,0,1,2,3,4
229,1P,10132.5,10128.7,10124.8,10120.9,10117,10113.1
230,1P,10127.4,10123.5,10119.7,10115.8,10111.9,10107.9
231,1P,10122.2,10118.4,10114.5,10110.6,10106.7,10102.8
232,1P,10117.1,10113.3,10109.4,10105.5,10101.6,10097.7
233,1P,10112,10108.1,10104.3,10100.4,10096.5,10092.5
234,1P,10106.9,10103,10099.1,10095.2,10091.3,10087.4
235,1P,10101.7,10097.9,10094,10090.1,10086.2,10082.3
236,1P,10096.6,10092.7,10088.9,10085,10081.1,10077.1
237,1P,10091.5,10087.6,10083.7,10079.8,10075.9,10072
238,1P,10086.3,10082.5,10078.6,10074.7,10070.8,10066.9
239,1P,10081.2,10077.3,10073.5,10069.6,10065.7,10061.7
240,1P,10076.1,10072.2,10068.3,10064.4,10060.5,10056.6
241,1P,10070.9,10067.1,10063.2,10059.3,10055.4,10051.5
242,1P,10065.8,10061.9,10058.1,10054.2,10050.3,10046.3
243,1P,10060.7,10056.8,10052.9,10049,10045.1,10041.2
244,1P,10055.5,10051.7,10047.8,10043.9,10040,10036.1
245,1P,10050.4,10046.5,10042.7,10038.8,10034.9,10030.9
246,1P,10045.3,10041.4,10037.5,10033.6,10029.7,10025.8
247,1P,10040.1,10036.3,10032.4,10028.5,10024.6,10020.7
248,1P,10035,10031.1,10027.3,10023.4,10019.5,10015.5
249,1P,10029.9,10026,10022.1,10018.2,10014.3,10010.4
250,1P,10024.7,10020.9,10017,10013.1,10009.2,10005.3
251,1P,10019.6,10015.7,10011.9,10008,10004.1,10000.1
252,1P,10014.5,10010.6,10006.7,10002.8,9998.9,9995
253,1P,10009.3,10005.5,10001.6,9997.7,9993.8,9989.9
254,1P,10004.2,10000.3,9996.5,9992.6,9988.7,9984.7
255,1P,9999.1,9995.2,9991.3,9987.4,9983.5,9979.6
256,1P,9993.9,9990.1,9986.2,9982.3,9978.4,9974.5
257,1P,9988.8,9984.9,9981.1,9977.2,9973.3,9969.3
258,1P,9983.7,9979.8,9975.9,9972,9968.1,9964.2
259,1P,9978.5,9974.7,9970.8,9966.9,9963,9959.1
260,1P,9973.4,9969.5,9965.7,9961.8,9957.9,9953.9
261,1P,9968.3,9964.4,9960.5,9956.6,9952.7,9948.8
262,1P,9963.1,9959.3,9955.4,9951.5,9947.6,9943.7
263,1P,9958,9954.1,9950.3,9946.4,9942.5,9938.5
264,1P,9952.9,9949,9945.1,9941.2,9937.3,9933.4
265,1P,9947.7,9943.9,9940,9936.1,9932.2,9928.3
266,1P,9942.6,9938.7,9934.9,9931,9927.1,9923.1
267,1P,9937.5,9933.6,9929.7,9925.8,9921.9,9918
268,1P,9932.3,9928.5,9924.6,9920.7,9916.8,9912.9
269,1P,9927.2,9923.3,9919.5,9915.6,9911.7,9907.7
270,1P,9922.1,9918.2,9914.3,9910.4,9906.5,9902.6
275,1P,9896.4,9892.5,9888.7,9884.8,9880.9,9876.9
280,1P,9870.7,9866.9,9863,9859.1,9855.2,9851.3
285,1P,9845.1,9841.2,9837.3,9833.4,9829.5,9825.6
290,1P,9819.4,9815.6,9811.7,9807.8,9803.9,9799.9
295,1P,9793.7,9789.9,9786,9782.1,9778.2,9774.3
300,1P,9768.1,9764.2,9760.4,9756.4,9752.5,9748.6
305,1P,9742.4,9738.6,9734.7,9730.8,9726.9,9722.9
310,1P,9716.8,9712.9,9709,9705.1,9701.2,9697.3
315,1P,9691.1,9687.2,9683.4,9679.5,9675.5,9671.6
320,1P,9665.4,9661.6,9657.7,9653.8,9649.9,9645.9
325,1P,9639.8,9635.9,9632,9628.1,9624.2,9620.3
330,1P,9614.1,9610.2,9606.4,9602.5,9598.5,9594.6
335,1P,9588.4,9584.6,9580.7,9576.8,9572.9,9568.9
340,1P,9562.8,9558.9,9555,9551.1,9547.2,9543.2
345,1P,9537.1,9533.2,9529.4,9525.5,9521.5,9517.6
350,1P,9511.4,9507.6,9503.7,9499.8,9495.9,9491.9
355,1P,9485.8,9481.9,9478,9474.1,9470.2,9466.2
360,1P,9460.1,9456.3,9452.4,9448.5,9444.5,9440.6
365,1P,9434.4,9430.6,9426.7,9422.8,9418.9,9414.9
370,1P,9408.8,9404.9,9401,9397.1,9393.2,9389.2
375,1P,9383.1,9379.3,9375.4,9371.5,9367.5,9363.6
380,1P,9357.5,9353.6,9349.7,9345.8,9341.9,9337.9
385,1P,9331.8,9327.9,9324.1,9320.1,9316.2,9312.2
390,1P,9306.1,9302.3,9298.4,9294.5,9290.5,9286.6
395,1P,9280.5,9276.6,9272.7,9268.8,9264.9,9260.9
400,1P,9254.8,9250.9,9247.1,9243.2,9239.2,9235.2
405,1P,9229.1,9225.3,9221.4,9217.5,9213.5,9209.6
410,1P,9203.5,9199.6,9195.7,9191.8,9187.9,9183.9
415,1P,9177.8,9174,9170.1,9166.2,9162.2,9158.2
420,1P,9152.1,9148.3,9144.4,9140.5,9136.5,9132.6
425,1P,9126.5,9122.6,9118.7,9114.8,9110.9,9106.9
430,1P,9100.8,9097,9093.1,9089.2,9085.2,9081.2
435,1P,9075.1,9071.3,9067.4,9063.5,9059.6,9055.6
440,1P,9049.5,9045.6,9041.7,9037.8,9033.9,9029.9
445,1P,9023.8,9020,9016.1,9012.2,9008.2,9004.2
450,1P,8998.2,8994.3,8990.4,8986.5,8982.6,8978.6
455,1P,8972.5,8968.6,8964.8,8960.8,8956.9,8952.9
460,1P,8946.8,8943,8939.1,8935.2,8931.2,8927.2
