Ullage  (cm.),Tank,-1,0,1,2,3,4
355,6S,12026.7,12040,12053.3,12066.5,12079.7,12092.9
360,6S,11992.6,12005.9,12019.2,12032.5,12045.7,12058.8
365,6S,11958.6,11971.9,11985.2,11998.4,12011.6,12024.8
370,6S,11924.5,11937.8,11951.1,11964.3,11977.5,11990.7
375,6S,11890.4,11903.7,11917,11930.3,11943.5,11956.6
380,6S,11856.4,11869.7,11883,11896.2,11909.4,11922.6
385,6S,11822.3,11835.6,11848.9,11862.1,11875.4,11888.5
390,6S,11788.2,11801.6,11814.8,11828.1,11841.3,11854.5
395,6S,11754.2,11767.5,11780.8,11794,11807.2,11820.4
400,6S,11720.1,11733.4,11746.7,11760,11773.2,11786.3
405,6S,11686.1,11699.4,11712.7,11725.9,11739.1,11752.3
410,6S,11652,11665.3,11678.6,11691.8,11705,11718.2
415,6S,11617.9,11631.3,11644.5,11657.8,11671,11684.1
420,6S,11583.9,11597.2,11610.5,11623.7,11636.9,11650.1
425,6S,11549.8,11563.1,11576.4,11589.7,11602.8,11616
430,6S,11515.8,11529.1,11542.4,11555.6,11568.8,11581.9
435,6S,11481.7,11495,11508.3,11521.5,11534.7,11547.9
440,6S,11447.6,11461,11474.2,11487.5,11500.7,11513.8
445,6S,11413.6,11426.9,11440.2,11453.4,11466.6,11479.7
450,6S,11379.5,11392.8,11406.1,11419.3,11432.5,11445.7
455,6S,11345.5,11358.8,11372,11385.3,11398.5,11411.6
460,6S,11311.4,11324.7,11338,11351.2,11364.4,11377.5
465,6S,11277.3,11290.7,11303.9,11317.2,11330.3,11343.5
470,6S,11243.3,11256.6,11269.9,11283.1,11296.3,11309.4
475,6S,11209.2,11222.5,11235.8,11249,11262.2,11275.4
480,6S,11175.1,11188.5,11201.7,11215,11228.1,11241.3
485,6S,11141.1,11154.4,11167.7,11180.9,11194.1,11207.2
490,6S,11107,11120.3,11133.6,11146.8,11160,11173.2
495,6S,11073,11086.3,11099.6,11112.8,11126,11139.1
500,6S,11038.9,11052.2,11065.5,11078.7,11091.9,11105
505,6S,11004.8,11018.2,11031.4,11044.7,11057.8,11071
510,6S,10970.8,10984.1,10997.4,11010.6,11023.8,11036.9
515,6S,10936.7,10950,10963.3,10976.5,10989.7,11002.8
520,6S,10902.7,10916,10929.3,10942.5,10955.6,10968.8
525,6S,10868.6,10881.9,10895.2,10908.4,10921.6,10934.7
530,6S,10834.5,10847.9,10861.1,10874.4,10887.5,10900.6
535,6S,10800.5,10813.8,10827.1,10840.3,10853.5,10866.6
540,6S,10766.4,10779.7,10793,10806.2,10819.4,10832.5
545,6S,10732.4,10745.7,10758.9,10772.2,10785.3,10798.4
550,6S,10698.3,10711.6,10724.9,10738.1,10751.3,10764.4
555,6S,10664.2,10677.6,10690.8,10704,10717.2,10730.3
560,6S,10630.2,10643.5,10656.8,10670,10683.1,10696.2
565,6S,10596.1,10609.4,10622.7,10635.9,10649.1,10662.2
570,6S,10562,10575.4,10588.6,10601.9,10615,10628.1
575,6S,10528,10541.3,10554.6,10567.8,10581,10594.1
580,6S,10493.9,10507.2,10520.5,10533.7,10546.9,10560
585,6S,10459.9,10473.2,10486.5,10499.7,10512.8,10525.9
590,6S,10425.8,10439.1,10452.4,10465.6,10478.8,10491.9
595,6S,10391.7,10405.1,10418.3,10431.5,10444.7,10457.8
600,6S,10357.7,10371,10384.3,10397.5,10410.6,10423.7
605,6S,10323.6,10336.9,10350.2,10363.4,10376.6,10389.7
610,6S,10289.6,10302.9,10316.2,10329.4,10342.5,10355.6
615,6S,10255.5,10268.8,10282.1,10295.3,10308.4,10321.5
620,6S,10221.4,10234.8,10248,10261.2,10274.4,10287.5
625,6S,10187.4,10200.7,10214,10227.2,10240.3,10253.4
630,6S,10153.3,10166.6,10179.9,10193.1,10206.3,10219.3
635,6S,10119.3,10132.6,10145.8,10159.1,10172.2,10185.3
640,6S,10085.2,10098.5,10111.8,10125,10138.1,10151.2
645,6S,10051.1,10064.5,10077.7,10090.9,10104.1,10117.1
650,6S,10017.1,10030.4,10043.7,10056.9,10070,10083.1
655,6S,9983,9996.3,10009.6,10022.8,10035.9,10049
660,6S,9948.9,9962.3,9975.5,9988.7,10001.9,10015
665,6S,9914.9,9928.2,9941.5,9954.7,9967.8,9980.9
670,6S,9880.8,9894.2,9907.4,9920.6,9933.8,9946.8
675,6S,9846.8,9860.1,9873.4,9886.6,9899.7,9912.8
680,6S,9812.7,9826,9839.3,9852.5,9865.6,9878.7
